Student_ID,First_Name,Last_Name,Attendance ,Assignments_Avg,Participation_Score
S3966,Ali,Smith,85.64,82.63,2.03
S3967,Ahmed,Brown,99.27,93.62,3.26
S3968,Omar,Jones,77.07,,1.78
S3969,Ali,Davis,63.57,64.01,9.27
S3970,Maria,Jones,84.18,56.61,7.58
S3971,Sara,Brown,98.97,96.65,7.24
S3972,Omar,Smith,58.86,71.33,0.44
S3973,Omar,Brown,66.3,95.5,5.23
S3974,Ahmed,Smith,77.09,64.72,5.75
S3975,John,Johnson,,56.32,3.83
S3976,Maria,Smith,51.11,64.83,3.22
S3977,Ahmed,Johnson,66.85,79.86,8.52
S3978,Ali,Johnson,,92.26,0.23
S3979,Ali,Smith,52.17,69.27,6.25
S3980,Ali,Davis,71.45,95.74,3.94
S3981,Liam,Williams,88.11,62.21,6.66
S3982,Ali,Smith,97.66,,1.98
S3983,John,Jones,99.27,86.79,2.39
S3984,Maria,Davis,71.1,63.7,5.87
S3985,Emma,Davis,97.52,51.35,9.8
S3986,Sara,Jones,51.77,68.26,9.75
S3987,John,Williams,87.3,52.26,2.49
S3988,John,Davis,82.14,95.04,1.02
S3989,Liam,Johnson,62.48,97.68,5.9
S3990,Emma,Williams,75.37,86.77,4.2
S3991,Emma,Jones,56.48,86.33,7.62
S3992,Sara,Williams,93.58,62.04,5.28
S3993,Sara,Smith,67.89,53.7,5.11
S3994,Emma,Williams,81.3,90.11,6.46
S3995,Ali,Johnson,57.94,,1.26
S3996,John,Smith,60.31,84.08,6.77
S3997,Ahmed,Brown,99.6,88.98,4.89
S3998,Sara,Jones,87.65,70.47,8.2
S3999,Liam,Jones,98.1,57.23,1.39
S4000,Liam,Williams,64.79,89.75,3.01
S4001,Sara,Davis,58.23,72.69,9.5
S4002,Emma,Smith,75.15,91.35,5.53
S4003,Maria,Brown,74.73,71.88,9.29
S4004,Ahmed,Smith,58.75,60.85,6.89
S4005,Ahmed,Jones,86.66,58.55,9.26
S4006,Sara,Smith,,87.2,3.18
S4007,Ali,Brown,59.32,78.74,0.91
S4008,Maria,Davis,66.6,70.23,8.02
S4009,Ahmed,Williams,78.18,74.61,8.04
S4010,Sara,Johnson,86.32,77.48,6.19
S4011,Liam,Smith,74.09,,5.8
S4012,Ahmed,Johnson,76.28,68.91,9.15
S4013,Omar,Jones,,64.62,1.76
S4014,Maria,Williams,95.73,69.42,6.17
S4015,Maria,Williams,96.44,75.03,0.5
S4016,Omar,Smith,84.17,58.67,1.41
S4017,John,Davis,50.88,69.68,4.37
S4018,Liam,Williams,76.85,69.27,8.21
S4019,Omar,Smith,81.46,64.3,7.33
S4020,Emma,Smith,99.73,99.92,9.74
S4021,Emma,Johnson,99.8,53.68,0.45
S4022,Sara,Williams,92.88,82.15,3.81
S4023,Maria,Smith,53.19,58.72,1.59
S4024,John,Johnson,,91.98,0.37
S4025,John,Brown,80.63,95.71,2.64
S4026,Ahmed,Johnson,90.04,70.07,2.44
S4027,Ahmed,Johnson,70.36,91.17,4.2
S4028,Omar,Smith,65.98,62.5,1.4
S4029,John,Jones,,57,4.89
S4030,Omar,Jones,57.34,65.79,9.2
S4031,Liam,Davis,67.85,67.08,7.48
S4032,Omar,Jones,92.88,69.87,8.42
S4033,Ahmed,Johnson,51.9,,8.05
S4034,Maria,Davis,57.54,70.56,3.9
S4035,Omar,Smith,56.26,85.5,7.09
S4036,Ali,Williams,70.15,62.28,7.54
S4037,Maria,Johnson,99.85,50.93,2.06
S4038,John,Johnson,58.67,74.48,8.6
S4039,John,Davis,57.27,72.41,4.58
S4040,Omar,Smith,95.75,,0.16
S4041,Maria,Brown,94.1,,6.43
S4042,Ahmed,Johnson,51.61,75.5,6.77
S4043,Ahmed,Brown,87.59,61.74,5.52
S4044,Emma,Brown,82.77,93.88,2.12
S4045,John,Jones,88.39,58.66,4.82
S4046,Sara,Smith,74.73,51.01,4
S4047,Emma,Brown,99.57,72.38,9.75
S4048,Ahmed,Smith,52.19,99.31,8.25
S4049,Maria,Jones,61.72,,7.62
S4050,Liam,Smith,69.83,67.7,1.81
S4051,Ahmed,Johnson,72.49,50.84,3.31
S4052,Maria,Brown,96.07,74.25,3.8
S4053,Emma,Smith,,60.32,4.93
S4054,John,Williams,52.26,,0.3
S4055,Ahmed,Smith,70.39,79.15,5.93
S4056,Omar,Brown,70.82,63.26,3.58
S4057,Maria,Jones,98.27,53.44,5.62
S4058,John,Jones,79.96,87.75,0.09
S4059,Liam,Brown,81.78,79.27,3.21
S4060,Liam,Johnson,,92.11,7.69
S4061,Sara,Johnson,88.5,62.99,5.01
S4062,Maria,Jones,81.75,82.64,7.89
S4063,Emma,Jones,61.86,,6.99
S4064,Sara,Brown,93.7,64.59,8.55
S4065,Sara,Johnson,86.61,82.83,0.07
S4066,Ali,Jones,87.09,91.28,2.61
S4067,Ahmed,Johnson,99.83,66.05,5.49
S4068,Maria,Jones,90.13,,9.41
S4069,Sara,Smith,91.46,83.89,6.8
S4070,Ali,Williams,97.57,67.43,4.57
S4071,Emma,Davis,57.56,93.82,1.3
S4072,John,Smith,,75.46,4.93
S4073,Omar,Davis,79.03,82.41,4.41
S4074,Omar,Jones,66.46,74.78,7.78
S4075,Maria,Williams,91.97,72.64,4.13
S4076,Sara,Williams,88.12,92.4,3.19
S4077,Omar,Jones,86.04,64.74,0.9
S4078,Ahmed,Jones,99.86,,0.47
S4079,Omar,Johnson,62.97,,4.39
S4080,Omar,Jones,86.77,91.25,3.47
S4081,Omar,Brown,77.57,,5.55
S4082,Liam,Jones,,59.27,7.12
S4083,Ali,Brown,58.03,83.78,0.4
S4084,Sara,Jones,94.79,53.94,4.96
S4085,Ahmed,Johnson,79.77,71.19,8.62
S4086,Sara,Brown,91.25,54.29,4.55
S4087,Liam,Smith,77.27,79.9,5.21
S4088,Maria,Brown,61,,4.87
S4089,Maria,Johnson,,81.46,3.9
S4090,Maria,Davis,69.08,83.66,1.1
S4091,Emma,Brown,98.65,74.36,1.26
S4092,Omar,Jones,50.28,58.75,1.79
S4093,Emma,Jones,99.28,55.07,7.93
S4094,Ali,Davis,99.02,65.66,2.75
S4095,Maria,Johnson,99.81,73.26,9.48
S4096,Liam,Williams,73.83,82.11,8.1
S4097,Ahmed,Jones,98.19,50.06,6.85
S4098,Sara,Smith,69.78,85.55,7.2
S4099,Omar,Johnson,51.31,85.64,0.48
S4100,John,Brown,61.22,72.23,5.68
S4101,Ahmed,Brown,97.26,67.17,9.41
S4102,Omar,Smith,50.69,92.12,0.39
S4103,Emma,Jones,77.3,89.23,2.91
S4104,Emma,Johnson,53.78,99.16,0.52
S4105,Ahmed,Smith,64.32,68.6,5.7
S4106,Emma,Jones,54.4,95.34,1.16
S4107,Maria,Johnson,92.98,54.37,4.79
S4108,Ali,Brown,79.55,70.57,7.2
S4109,Sara,Johnson,95.11,73.27,1.64
S4110,Ali,Davis,84.42,72.04,7.55
S4111,Omar,Williams,98.55,81.25,0.6
S4112,Sara,Johnson,75.49,58.51,1.5
S4113,Liam,Williams,81.94,93.32,2.8
S4114,Sara,Johnson,78.82,77.59,7.96
S4115,Ali,Williams,74.21,95.21,8.5
S4116,Ahmed,Davis,92.3,50.13,2.2
S4117,Sara,Brown,82.23,,0.96
S4118,Liam,Jones,90.07,70.62,8.48
S4119,Liam,Williams,89.32,75.25,6.49
S4120,Liam,Davis,59.55,87.19,1.58
S4121,Ali,Williams,82.51,61.36,5.58
S4122,Sara,Brown,59.98,60.24,8.72
S4123,John,Williams,79.17,85.15,0.7
S4124,Ahmed,Davis,,76.07,0.84
S4125,Maria,Davis,99.86,61.68,2.74
S4126,Sara,Smith,51.53,,6.52
S4127,Liam,Brown,,72.98,1.78
S4128,John,Smith,53.85,84.57,8.16
S4129,Maria,Brown,69.92,50.13,7.5
S4130,Maria,Williams,91.08,79.34,5.61
S4131,Omar,Davis,92.2,80.28,1.16
S4132,Sara,Smith,86.85,87.28,9.88
S4133,Ali,Williams,94.84,94.46,4.9
S4134,Sara,Davis,66.14,,4.52
S4135,John,Brown,54.41,,9.96
S4136,Maria,Davis,52.91,55.12,8.64
S4137,Sara,Williams,92.61,66.84,4.56
S4138,Ali,Smith,86.52,53.42,4.19
S4139,Omar,Smith,84.93,90.14,0.96
S4140,Sara,Davis,66.98,90.35,9.27
S4141,Ahmed,Williams,,70.86,8.44
S4142,Omar,Johnson,97.91,62.98,3.1
S4143,Ali,Brown,53.19,,7.53
S4144,John,Brown,88.69,,7.63
S4145,Maria,Williams,65.48,,2.28
S4146,Sara,Johnson,51.95,63.31,6.14
S4147,Ali,Smith,87.13,81.09,2.55
S4148,Omar,Jones,66.55,62.93,7.9
S4149,Ahmed,Jones,86.11,61.26,1.54
S4150,Ali,Williams,,51.06,6.69
S4151,Emma,Johnson,76.74,78.86,3.26
S4152,Liam,Johnson,,57.5,0.36
S4153,Ahmed,Brown,79.05,50.62,1.24
S4154,Omar,Smith,64.33,,6.55
S4155,John,Davis,86.71,65.69,2.4
S4156,Maria,Johnson,79.46,83.46,6.31
S4157,Omar,Davis,50.64,60.13,4.15
S4158,Liam,Jones,95.08,94.38,6.93
S4159,John,Davis,77.28,64.42,4.93
S4160,Sara,Smith,93.43,,3.09
S4161,Ali,Smith,94.14,60.9,1.46
S4162,Emma,Davis,72.25,62.69,3.41
S4163,Ahmed,Williams,,53.71,6.35
S4164,Ahmed,Johnson,70.79,,7.4
S4165,Ali,Williams,72.47,92.98,1.6
S4166,Emma,Davis,94.76,84.42,6.64
S4167,Ali,Johnson,89.41,93.76,1.79
S4168,Sara,Brown,56.33,55.24,2.22
S4169,Liam,Williams,80.52,72.78,5.31
S4170,John,Williams,99.8,61.46,2.89
S4171,Omar,Davis,79.78,86.06,6.62
S4172,Ahmed,Jones,89.29,98.51,9.56
S4173,Sara,Davis,88.45,90.77,1.49
S4174,John,Williams,67.52,51.76,5.71
S4175,Sara,Johnson,68.59,65.83,9.23
S4176,Emma,Jones,86.2,51.43,1.77
S4177,Ahmed,Davis,75,52.01,3.67
S4178,Omar,Davis,78.53,53.98,1.24
S4179,Ali,Williams,85.65,63.82,6.42
S4180,Ali,Williams,88.88,65.21,6.69
S4181,John,Brown,63.58,70.02,6.64
S4182,Omar,Davis,57.34,,5.42
S4183,Liam,Williams,64.59,88.57,7.46
S4184,Maria,Smith,75.38,57.07,0.36
S4185,Emma,Jones,67.11,57.89,9.58
S4186,John,Smith,78.42,81.33,2.22
S4187,Maria,Jones,52.67,78.59,1.22
S4188,Sara,Davis,75.49,57.7,9.41
S4189,Emma,Brown,68.4,,8.3
S4190,Sara,Williams,76.73,,7.65
S4191,Liam,Williams,71.13,68.35,1.05
S4192,Omar,Williams,64.21,71.02,8.08
S4193,Ahmed,Davis,95.21,66.14,6.09
S4194,Emma,Jones,59.24,77.87,7.32
S4195,Maria,Williams,84.07,69.43,9.78
S4196,Liam,Smith,96.23,62.97,1.94
S4197,Ahmed,Williams,76.93,95.22,5.04
S4198,Ali,Davis,93.82,65.42,7.53
S4199,Maria,Brown,56.24,84.92,4.34
S4200,John,Smith,,67.36,0.55
S4201,Ali,Williams,72.85,71.76,1.11
S4202,Liam,Williams,50.41,61.8,6.02
S4203,Ali,Johnson,72.16,87.62,2.85
S4204,John,Jones,68.45,86.86,1.38
S4205,Emma,Smith,83.49,51.11,3.4
S4206,Ali,Johnson,96.92,53.01,2.01
S4207,Omar,Brown,54.29,96.12,0.24
S4208,Maria,Jones,66.37,94.44,1.52
S4209,Ahmed,Smith,72.2,75.3,8.83
S4210,Ali,Williams,72.76,74.67,0.12
S4211,Maria,Smith,88.74,90.62,7.74
S4212,Sara,Williams,72.17,56.92,7.53
S4213,Maria,Jones,51.36,82.68,5.64
S4214,Ahmed,Williams,85.51,73.8,2.08
S4215,Maria,Brown,94.24,87.17,8.78
S4216,John,Davis,75.7,51.51,4.75
S4217,Liam,Williams,79.06,79.64,1.73
S4218,Ahmed,Brown,58.15,77.84,4.29
S4219,Liam,Davis,61.03,92.04,1.95
S4220,Emma,Jones,61.76,83.84,3.76
S4221,Liam,Jones,71.54,94.01,4.97
S4222,Sara,Smith,96.41,94.36,3.6
S4223,John,Brown,76.09,70.41,6.57
S4224,Emma,Brown,59.6,56.87,9.36
S4225,Maria,Johnson,63.3,81.51,3.48
S4226,Ahmed,Johnson,69.2,93.69,3.56
S4227,Sara,Davis,81.16,53.75,7.38
S4228,John,Davis,72,77.9,5.31
S4229,Emma,Johnson,69.62,55.75,4.29
S4230,Emma,Davis,78.24,51.35,8.14
S4231,Sara,Williams,62.09,83.98,8.91
S4232,Omar,Johnson,53.95,84.09,5.91
S4233,Maria,Brown,51.22,80.03,1.85
S4234,Sara,Williams,62.56,92.96,4.66
S4235,Emma,Davis,54.58,54.04,5.04
S4236,Ali,Jones,66.82,55.26,4.32
S4237,John,Smith,88.65,93.23,2.62
S4238,Sara,Johnson,85.81,75.16,4.72
S4239,Omar,Jones,80.55,63.65,4.47
S4240,Emma,Davis,92.63,86.91,2.09
S4241,Maria,Brown,64.1,94.72,9.03
S4242,Liam,Smith,94.25,84.48,8.85
S4243,Emma,Jones,69.96,89.6,7.6
S4244,Maria,Smith,70.04,64.12,4.01
S4245,Sara,Johnson,70.27,64.44,3.7
S4246,Maria,Davis,,,7.16
S4247,Ahmed,Brown,98.77,80.74,6.08
S4248,Ahmed,Davis,56.93,61.71,6.01
S4249,Ahmed,Smith,67.04,76.21,1.24
S4250,Omar,Jones,65.97,84.29,6.18
S4251,Omar,Johnson,53.73,60.93,9.02
S4252,Ali,Johnson,57.61,82.75,0.86
S4253,Omar,Davis,52.24,52.11,3.39
S4254,Liam,Jones,64.62,65.18,5.09
S4255,Sara,Jones,,83.7,6.86
S4256,Emma,Smith,66.97,57.47,0.9
S4257,Emma,Davis,56.18,61.11,8.73
S4258,Ali,Davis,82.28,93.95,0.41
S4259,Omar,Williams,99.83,83.72,8.58
S4260,Liam,Davis,61.62,74.95,0.28
S4261,Maria,Johnson,63.98,60.54,1.54
S4262,Ali,Smith,,,8
S4263,Liam,Jones,58.94,78.72,8.6
S4264,Maria,Davis,75.56,57.77,9.82
S4265,Liam,Smith,,74.09,1.16
S4266,Maria,Davis,96.62,70.45,5.26
S4267,John,Jones,99.08,73.83,0.77
S4268,Liam,Brown,90.73,55.28,1.56
S4269,Emma,Jones,65.74,55.32,1.74
S4270,Ahmed,Jones,70.17,98.21,0.63
S4271,Omar,Jones,62.12,98.97,8.93
S4272,Maria,Davis,94.54,71.31,1.26
S4273,John,Williams,95.73,89.45,6.29
S4274,Liam,Jones,70.94,82.79,6.26
S4275,Emma,Johnson,82.83,55.85,1.99
S4276,Ahmed,Johnson,58.28,,9.98
S4277,Maria,Smith,71.75,65.68,3.47
S4278,Liam,Williams,81.57,79.79,9.05
S4279,Liam,Smith,69.27,79,9.48
S4280,Maria,Johnson,67.88,96.18,9.49
S4281,Ali,Johnson,50.05,89.5,7.53
S4282,Ali,Brown,90.21,92.84,2.54
S4283,Emma,Jones,94.47,94.56,1.21
S4284,Ahmed,Johnson,98.47,90.06,5.7
S4285,Maria,Davis,85.96,66.64,3.6
S4286,Emma,Davis,77.44,60.75,8.31
S4287,Emma,Smith,,,7.45
S4288,Sara,Smith,99.96,,2.76
S4289,Liam,Jones,79.49,69.33,0.17
S4290,Omar,Jones,84.06,92.42,2.37
S4291,Liam,Brown,84.12,98.03,5.67
S4292,Ali,Williams,92.26,78.47,0.79
S4293,Ahmed,Smith,50.48,72.83,6.58
S4294,Liam,Jones,61.01,92.14,6.72
S4295,Maria,Smith,83.28,51.21,1.69
S4296,Emma,Jones,94.76,,5.96
S4297,Maria,Johnson,84.27,,6.07
S4298,Sara,Smith,70.67,86.6,4.78
S4299,Ahmed,Johnson,68.08,70.81,9.53
S4300,Emma,Smith,86.9,94.44,1.08
S4301,Maria,Williams,87.06,67.57,4.07
S4302,Ali,Brown,80.35,81.69,8.83
S4303,Omar,Davis,64.57,81.72,3.86
S4304,Sara,Davis,96.26,59.22,4.25
S4305,Ahmed,Davis,77.59,64.24,6.68
S4306,Sara,Johnson,,95.8,6.66
S4307,Ali,Jones,60.72,59.17,0.23
S4308,Ahmed,Davis,67.2,58.68,4.56
S4309,Sara,Williams,93.73,,3.34
S4310,John,Davis,52.51,54.61,6.28
S4311,Ali,Smith,75.62,94.73,5.56
S4312,Ali,Johnson,74.09,55.01,6.51
S4313,Ali,Smith,87.56,80.83,6.54
S4314,John,Smith,64.09,66.99,2.55
S4315,John,Smith,60.95,90.21,2.46
S4316,Maria,Brown,96.31,79.49,3.7
S4317,Emma,Brown,78.59,69.42,2.42
S4318,Omar,Jones,55.23,99.19,6.83
S4319,Sara,Johnson,59.65,53.31,6.03
S4320,Maria,Williams,99.94,,2.16
S4321,Sara,Williams,59.78,99.48,8.84
S4322,Omar,Williams,80.52,84.55,4.61
S4323,Emma,Smith,71.01,86.99,1.27
S4324,John,Brown,94.28,,2.13
S4325,Emma,Johnson,87.76,51.07,5.4
S4326,John,Smith,,,3.38
S4327,Omar,Brown,50.54,99.59,8.51
S4328,Emma,Brown,93.99,98.98,4.95
S4329,Maria,Davis,72.23,66.73,9.15
S4330,Ahmed,Davis,96.58,,1.02
S4331,Maria,Johnson,74.78,,6.69
S4332,Sara,Johnson,84.71,66.46,8.86
S4333,Maria,Johnson,,68.51,2.93
S4334,Omar,Smith,87.26,87.41,1.36
S4335,Ali,Jones,,93.31,4.57
S4336,Sara,Johnson,67.57,87.34,9.61
S4337,Emma,Davis,55.93,82.32,6.33
S4338,Sara,Jones,57.34,88.3,6.44
S4339,Ahmed,Smith,59.29,86.92,6.72
S4340,John,Jones,66.41,,0.4
S4341,Emma,Williams,94.6,,4.46
S4342,Liam,Jones,68.41,64.14,0.78
S4343,Sara,Johnson,86.22,83.97,3.16
S4344,Emma,Smith,54.14,97.97,8.22
S4345,Emma,Johnson,79.55,79.05,6.56
S4346,Emma,Davis,74.09,95.63,9.96
S4347,John,Williams,98.9,,1.72
S4348,Liam,Davis,92.31,89.72,3.97
S4349,Omar,Johnson,72.74,92.68,8.1
S4350,Maria,Johnson,88.76,81.55,2.16
S4351,Emma,Johnson,59.65,96.7,1.54
S4352,Ali,Brown,78.12,79.5,4.28
S4353,Omar,Williams,53.73,62.03,3.84
S4354,Ahmed,Johnson,67.4,60.79,9.8
S4355,John,Johnson,61.29,77.79,4.56
S4356,Sara,Davis,,95.32,8.61
S4357,John,Davis,74.5,53.62,8.88
S4358,Sara,Johnson,87.55,80.22,1.58
S4359,John,Smith,75.76,88.49,7.15
S4360,Sara,Brown,54.32,55.77,2.78
S4361,Emma,Davis,86.77,55.84,0.95
S4362,Maria,Smith,91.66,68.31,8.75
S4363,Sara,Brown,95.18,63.69,2.92
S4364,Liam,Johnson,78.6,59.92,3.45
S4365,Sara,Williams,87.68,59.93,3.24
S4366,Ali,Jones,87.6,,2
S4367,Sara,Jones,57.79,80.54,4.35
S4368,Ali,Johnson,58.21,84.41,4.28
S4369,Ahmed,Davis,53.54,85.15,4.09
S4370,Emma,Smith,66,,9.16
S4371,Ali,Williams,73.68,97.65,3.4
S4372,Maria,Brown,99.89,94.03,0.3
S4373,Omar,Johnson,71.55,97.88,1.78
S4374,Emma,Williams,86.31,69.44,7.21
S4375,Ali,Williams,84.67,93.89,5.91
S4376,Emma,Davis,60.22,88.14,9.52
S4377,Liam,Brown,52.93,67,6.94
S4378,Emma,Williams,77.3,55.33,1.94
S4379,Emma,Davis,,84.13,1.21
S4380,Ahmed,Smith,99.91,56.82,5.21
S4381,Maria,Davis,,64.69,6.65
S4382,John,Smith,94.82,75.02,1.66
S4383,John,Smith,69.1,83.99,6.02
S4384,Ali,Williams,84.47,96.31,8.65
S4385,Emma,Davis,79.91,79.66,7.28
S4386,Ali,Smith,52.65,83.57,6.64
S4387,Ahmed,Brown,53.92,65.5,7.89
S4388,Ahmed,Williams,,,1.04
S4389,Sara,Davis,68.54,71.89,2.04
S4390,Liam,Davis,87.29,92.85,0.38
S4391,Ahmed,Jones,58.64,69.62,1.45
S4392,Sara,Davis,80.29,73.41,9.13
S4393,Maria,Williams,64.44,71.63,2.22
S4394,Ali,Brown,89.85,,6.62
S4395,Omar,Davis,89.92,97.68,6.92
S4396,Maria,Jones,88.77,66.36,6.45
S4397,Ahmed,Williams,76.24,73.75,5.54
S4398,Maria,Smith,64.23,85.3,4.86
S4399,Maria,Johnson,90.47,94.77,4.2
S4400,Liam,Johnson,,74.69,9.17
S4401,Liam,Smith,,55.44,0.1
S4402,Liam,Davis,,68.43,0.53
S4403,Maria,Johnson,83.71,77.52,4.93
S4404,Ahmed,Johnson,84.31,70.88,3.31
S4405,Omar,Smith,82.63,59.33,4.08
S4406,Emma,Davis,70.78,51.85,9.98
S4407,Maria,Davis,55.01,84.37,7.75
S4408,Sara,Smith,95.56,99.64,8.77
S4409,Ahmed,Davis,75.39,95.96,3.69
S4410,Maria,Davis,70.35,84.16,2.4
S4411,Omar,Williams,79.44,92.08,7.68
S4412,Emma,Williams,59.64,,8.08
S4413,Liam,Smith,56.63,81.12,5.5
S4414,Ahmed,Brown,70.28,53.03,8.96
S4415,John,Johnson,61.36,85.36,9.67
S4416,Emma,Williams,62.21,98.49,4.71
S4417,Sara,Johnson,94.63,93.04,2.23
S4418,Maria,Jones,76.54,76.72,5.17
S4419,Omar,Smith,74.17,,9.9
S4420,John,Brown,84.47,97.19,2.93
S4421,Omar,Jones,97.58,60.8,6.18
S4422,John,Jones,55.61,89.66,6.94
S4423,Ahmed,Davis,91.68,63.49,2.14
S4424,John,Jones,79.2,93.85,5.88
S4425,Sara,Smith,57.31,54.92,3.15
S4426,Sara,Williams,64.86,58.91,8.54
S4427,Ali,Smith,74.12,86.03,7.15
S4428,Sara,Williams,84.56,58.74,8.26
S4429,Emma,Jones,62.13,57.9,2
S4430,John,Jones,76.74,77.77,0.35
S4431,Sara,Brown,84.23,,8.51
S4432,Ahmed,Williams,72.44,63.42,3.87
S4433,Omar,Jones,,92.06,1.8
S4434,Liam,Davis,93.47,90.4,0.92
S4435,Omar,Johnson,73.53,78.96,5.17
S4436,Ali,Brown,98.65,,1.5
S4437,Omar,Smith,53.78,52.02,5.67
S4438,John,Brown,50.17,68.36,7.27
S4439,Ali,Johnson,69.03,63.17,5.35
S4440,John,Williams,80.05,57.5,9.04
S4441,Ahmed,Smith,81.46,69.48,1.56
S4442,Ali,Smith,73.82,67.75,4.94
S4443,Maria,Williams,56.24,86.44,1.63
S4444,Emma,Brown,58.52,79.9,8.76
S4445,Emma,Jones,92.61,95.66,9.32
S4446,John,Brown,93.4,57.27,4
S4447,Omar,Johnson,83.69,52.99,3.06
S4448,Liam,Davis,83.21,76.73,2.79
S4449,Liam,Jones,79.88,,8.6
S4450,Maria,Brown,60.15,89.39,6.82
S4451,Ali,Davis,71.41,75.3,8.81
S4452,Maria,Davis,,74.4,1.18
S4453,Maria,Williams,76.86,,4.76
S4454,Omar,Johnson,50.93,68.75,6.76
S4455,Liam,Johnson,97.68,71.56,8.97
S4456,Ali,Johnson,92.24,50.8,3.82
S4457,Ahmed,Jones,63.03,54.18,3.13
S4458,Omar,Smith,80.82,75.25,9.13
S4459,Maria,Jones,96.16,57.51,0.48
S4460,Maria,Brown,54.8,88.94,4.8
S4461,Ahmed,Davis,75.15,63.72,4.59
S4462,Maria,Davis,72.81,54.89,1.46
S4463,Maria,Smith,70.51,61.76,3.95
S4464,Maria,Brown,91.78,67.85,7.23
S4465,Emma,Smith,69.03,51.77,3.67
S4466,Omar,Davis,53.18,,3.1
S4467,Sara,Jones,53.29,66.19,7.82
S4468,Omar,Johnson,52.14,65.52,9.89
S4469,Ahmed,Davis,70.46,90.02,7.79
S4470,Maria,Williams,85.92,92.16,8.46
S4471,Omar,Johnson,,59.67,9.4
S4472,Emma,Davis,82.32,56.2,8.02
S4473,Liam,Jones,84.35,81.71,9.8
S4474,Ahmed,Smith,62.76,90.23,7.47
S4475,John,Johnson,80.03,98.19,6.62
S4476,Omar,Jones,84.24,50.34,6.93
S4477,John,Brown,73.33,70.68,9
S4478,Maria,Williams,66.84,86.7,6.83
S4479,Emma,Johnson,80.96,91.43,7.61
S4480,Emma,Smith,98.89,53.11,2.16
S4481,Omar,Brown,71.34,84.03,9.13
S4482,Ahmed,Jones,69.59,64.45,4.47
S4483,Ahmed,Williams,73.21,53.73,1.61
S4484,Emma,Smith,53.81,74.46,8
S4485,Ahmed,Jones,77.66,,3.56
S4486,Emma,Jones,66.43,86.85,1.84
S4487,Omar,Johnson,56.07,87.06,2.56
S4488,Sara,Johnson,73.31,92.1,0.35
S4489,Emma,Smith,50.17,68.88,0.91
S4490,John,Davis,70.09,50.67,5.93
S4491,Ahmed,Davis,55.29,62.99,8.66
S4492,Emma,Jones,51.21,73.39,4.49
S4493,Emma,Johnson,91.22,,6.26
S4494,Omar,Williams,95.81,,8.1
S4495,Ahmed,Williams,60.38,,3.57
S4496,Sara,Jones,76.96,76.21,6.54
S4497,Omar,Johnson,63.9,58.25,3.5
S4498,Sara,Smith,74.68,,6.43
S4499,Liam,Smith,71.83,,2.18
S4500,Omar,Smith,63.45,,9.78
S4501,Ahmed,Williams,85.02,84.53,0.76
S4502,Ali,Johnson,56.32,55.57,5.05
S4503,Ahmed,Johnson,52.65,74.44,2.86
S4504,Ahmed,Williams,88.38,85.12,6.01
S4505,Sara,Smith,,54.35,4.28
S4506,Sara,Smith,74.93,89.62,3.07
S4507,Ahmed,Jones,73.39,61.1,2.5
S4508,Ahmed,Davis,74.87,75.15,1.82
S4509,Ahmed,Brown,71.85,97.03,7.83
S4510,Sara,Davis,69.64,78.57,2.22
S4511,Ahmed,Johnson,74.98,71.2,7.74
S4512,Ahmed,Johnson,,50.34,4.85
S4513,Liam,Johnson,84.6,56.67,0.72
S4514,Maria,Davis,85.56,78.93,1.65
S4515,Ali,Brown,,74.69,8.93
S4516,John,Jones,70.68,,6.03
S4517,Ali,Davis,,96.16,1.84
S4518,Maria,Brown,76.83,66.62,7.04
S4519,John,Smith,72.67,76.86,8.23
S4520,Omar,Smith,94.48,78.44,3.31
S4521,Ahmed,Johnson,84.82,76.37,5.57
S4522,Maria,Williams,94.93,73.88,2.93
S4523,Liam,Johnson,85.46,66.85,0.8
S4524,Omar,Williams,98.55,95.44,4
S4525,Ahmed,Brown,81.79,72.54,7.51
S4526,Sara,Smith,98.18,76.42,4.59
S4527,Emma,Davis,57.91,82.82,4.05
S4528,Maria,Williams,52.62,53.38,3.66
S4529,Sara,Brown,78.96,89.06,4.59
S4530,Maria,Smith,99.17,75.63,3.18
S4531,Liam,Davis,70.88,,6.12
S4532,Maria,Williams,60.6,88.6,0.64
S4533,Sara,Johnson,76.08,93.7,8.07
S4534,Liam,Johnson,82.44,69.61,1.73
S4535,John,Johnson,65.76,90.57,6.33
S4536,Ali,Brown,85.74,62.94,4.5
S4537,Ahmed,Johnson,98.76,83.02,7.73
S4538,Maria,Jones,94.85,55.14,8.26
S4539,Ahmed,Smith,64.58,51,2.04
S4540,Emma,Brown,66.34,54.79,6.77
S4541,Sara,Davis,,65.97,1.9
S4542,Ahmed,Johnson,69.73,51.55,1.24
S4543,Sara,Smith,55.02,,9.3
S4544,Ahmed,Williams,88.1,65.83,1.64
S4545,Ali,Johnson,68.27,86.82,2.28
S4546,Ali,Smith,93.99,52.3,1.3
S4547,Liam,Jones,96.35,60.84,4.7
S4548,Ali,Williams,51.22,,9.2
S4549,Liam,Jones,99.43,69.13,2.64
S4550,Ali,Davis,85.5,,5.42
S4551,Ali,Smith,76.02,,4.11
S4552,Ali,Jones,,,3.36
S4553,Sara,Davis,75.93,86.05,5.72
S4554,Maria,Smith,66.23,61,5.59
S4555,Liam,Smith,81.13,93.89,3.59
